#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,source,unit
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-01T17:00:00Z,0.494318181818182,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-01T18:00:00Z,0.49603448275862116,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-01T19:00:00Z,0.48517241379310344,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-01T20:00:00Z,0.4929310344827588,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-01T21:00:00Z,0.4841379310344828,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-01T22:00:00Z,0.49293103448275877,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-01T23:00:00Z,0.4911864406779663,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T00:00:00Z,0.523448275862069,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T01:00:00Z,0.4939655172413795,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T02:00:00Z,0.4846551724137932,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T03:00:00Z,0.500689655172414,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T04:00:00Z,0.48568965517241397,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T05:00:00Z,0.4955172413793108,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T06:00:00Z,0.650526315789474,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T07:00:00Z,0.5896551724137934,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T08:00:00Z,0.6757894736842106,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T09:00:00Z,1.0937288135593226,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T10:00:00Z,0.59948275862069,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T11:00:00Z,0.5974137931034484,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T12:00:00Z,0.6025423728813561,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T13:00:00Z,0.6005172413793105,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T14:00:00Z,0.6031034482758624,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T15:00:00Z,0.6526315789473687,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T16:00:00Z,0.6274137931034482,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T17:00:00Z,0.4989473684210529,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T18:00:00Z,0.47948275862068973,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T19:00:00Z,0.49706896551724145,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T20:00:00Z,0.5446551724137932,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T21:00:00Z,0.4850847457627118,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T22:00:00Z,0.5177586206896552,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-02T23:00:00Z,0.4882758620689655,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T00:00:00Z,0.49344827586206924,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T01:00:00Z,0.4913793103448278,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T02:00:00Z,0.49779661016949167,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T03:00:00Z,0.4831578947368422,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T04:00:00Z,0.49862068965517276,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T05:00:00Z,0.4810169491525426,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T06:00:00Z,0.5270689655172415,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T07:00:00Z,0.5946428571428575,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T08:00:00Z,0.5852631578947369,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T09:00:00Z,0.5855172413793105,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T10:00:00Z,0.5926315789473684,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T11:00:00Z,0.5886206896551727,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T12:00:00Z,0.5857894736842109,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T13:00:00Z,0.6468421052631582,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T14:00:00Z,0.5860344827586211,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T15:00:00Z,0.6289655172413795,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T16:00:00Z,0.580344827586207,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T17:00:00Z,0.5477586206896552,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T18:00:00Z,0.4856896551724141,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T19:00:00Z,0.4918965517241382,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T20:00:00Z,0.5022413793103451,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T21:00:00Z,0.4825862068965519,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T22:00:00Z,0.493220338983051,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-03T23:00:00Z,0.48982758620689687,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T00:00:00Z,0.48915254237288147,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T01:00:00Z,0.4955172413793106,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T02:00:00Z,0.5415254237288137,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T03:00:00Z,0.49448275862069,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T04:00:00Z,0.4831034482758623,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T05:00:00Z,0.48620689655172433,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T06:00:00Z,0.48827586206896545,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T07:00:00Z,0.5875862068965519,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T08:00:00Z,0.5850000000000002,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T09:00:00Z,0.590526315789474,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T10:00:00Z,0.5943103448275864,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T11:00:00Z,0.5942105263157899,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T12:00:00Z,0.6005172413793107,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T13:00:00Z,0.7347457627118649,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T14:00:00Z,0.6031034482758623,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T15:00:00Z,0.5984745762711867,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T16:00:00Z,0.6351724137931034,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T17:00:00Z,0.4981034482758624,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T18:00:00Z,0.49448275862068997,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T19:00:00Z,0.498305084745763,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T20:00:00Z,0.4932203389830512,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T21:00:00Z,0.5068965517241384,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T22:00:00Z,0.4882758620689659,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-04T23:00:00Z,0.4893103448275865,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T00:00:00Z,0.49913793103448295,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T01:00:00Z,0.49448275862068986,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T02:00:00Z,0.49189655172413826,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T03:00:00Z,0.4952542372881359,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T04:00:00Z,0.4975862068965521,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T05:00:00Z,0.48711864406779676,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T06:00:00Z,0.5001724137931037,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T07:00:00Z,0.5942105263157896,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T08:00:00Z,0.5870689655172417,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T09:00:00Z,1.1689473684210523,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T10:00:00Z,0.6045000000000003,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T11:00:00Z,0.5989830508474581,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T12:00:00Z,0.6818644067796613,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T13:00:00Z,0.6056896551724138,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T14:00:00Z,0.6045762711864411,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T15:00:00Z,0.5973684210526318,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T16:00:00Z,0.5844827586206898,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T17:00:00Z,0.4947368421052634,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T18:00:00Z,0.49344827586206924,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T19:00:00Z,0.49862068965517276,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T20:00:00Z,0.5015789473684213,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T21:00:00Z,0.4944827586206901,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T22:00:00Z,0.547241379310345,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-05T23:00:00Z,0.5810526315789477,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T00:00:00Z,0.5689655172413797,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T01:00:00Z,0.49474576271186466,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T02:00:00Z,0.4947368421052634,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T03:00:00Z,0.5643103448275867,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T04:00:00Z,0.4963157894736845,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T05:00:00Z,0.4927118644067799,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T06:00:00Z,0.5374137931034485,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T07:00:00Z,0.5889473684210528,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T08:00:00Z,0.5958620689655175,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T09:00:00Z,0.6015517241379311,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T10:00:00Z,0.685932203389831,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T11:00:00Z,0.5944067796610172,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T12:00:00Z,0.6077586206896556,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T13:00:00Z,0.5898305084745764,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T14:00:00Z,0.641379310344828,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T15:00:00Z,0.6062068965517244,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T16:00:00Z,0.5870689655172414,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T17:00:00Z,0.49396551724137966,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T18:00:00Z,0.49157894736842117,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T19:00:00Z,0.4898275862068967,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T20:00:00Z,0.49500000000000033,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T21:00:00Z,0.490169491525424,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T22:00:00Z,0.48879310344827614,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-06T23:00:00Z,0.497586206896552,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T00:00:00Z,0.5705172413793105,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T01:00:00Z,0.4965517241379314,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T02:00:00Z,0.496034482758621,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T03:00:00Z,0.49500000000000016,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T04:00:00Z,0.4968421052631581,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T05:00:00Z,0.5027586206896555,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T06:00:00Z,0.5015789473684213,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T07:00:00Z,0.5881034482758621,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T08:00:00Z,0.6393103448275865,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T09:00:00Z,0.5973684210526318,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T10:00:00Z,0.5917241379310347,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T11:00:00Z,0.5905263157894739,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T12:00:00Z,0.5889473684210528,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T13:00:00Z,0.595344827586207,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T14:00:00Z,0.6305263157894738,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T15:00:00Z,0.6873684210526317,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T16:00:00Z,0.5875862068965518,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T17:00:00Z,0.49500000000000033,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T18:00:00Z,0.48982758620689687,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T19:00:00Z,0.48813559322033906,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T20:00:00Z,0.4973684210526318,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T21:00:00Z,0.49576271186440707,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T22:00:00Z,0.49448275862068986,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-07T23:00:00Z,0.49000000000000027,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T00:00:00Z,0.48864406779661035,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T01:00:00Z,0.48672413793103453,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T02:00:00Z,0.48152542372881374,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T03:00:00Z,0.4908620689655175,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T04:00:00Z,0.49448275862068986,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T05:00:00Z,0.47637931034482767,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T06:00:00Z,0.5293220338983051,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T07:00:00Z,0.5875862068965518,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T08:00:00Z,0.586842105263158,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T09:00:00Z,1.1777586206896553,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T10:00:00Z,0.5926315789473687,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T11:00:00Z,0.6010169491525427,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T12:00:00Z,0.6065000000000004,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T13:00:00Z,0.6072413793103449,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T14:00:00Z,0.6066101694915257,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T15:00:00Z,0.667758620689655,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T16:00:00Z,0.6387931034482758,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T17:00:00Z,0.4952631578947372,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T18:00:00Z,0.4929310344827588,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T19:00:00Z,0.4886440677966104,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T20:00:00Z,0.5684482758620695,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T21:00:00Z,0.49315789473684235,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T22:00:00Z,0.4898275862068968,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-08T23:00:00Z,0.4918965517241382,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-09T00:00:00Z,0.4918965517241381,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-09T01:00:00Z,0.4939655172413796,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-09T02:00:00Z,0.4903448275862072,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-09T03:00:00Z,0.501964285714286,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-09T04:00:00Z,0.4947457627118646,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-09T05:00:00Z,0.49862068965517264,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-09T06:00:00Z,0.7272413793103449,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-09T07:00:00Z,0.5912068965517245,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-09T08:00:00Z,0.6020689655172416,current_now,solar energy,victron,Ampere
,,0,2025-01-01T16:14:18Z,2025-12-31T16:14:18Z,2025-01-09T09:00:00Z,0.5926315789473687,current_now,solar energy,victron,Ampere
